sec,15,1,4.1409,3010
omp,15,2,3.62294,3010
omp,15,2,3.64571,3010
omp,15,2,3.57346,3010
omp,15,2,3.56348,3010
omp,15,2,3.62441,3010
omp,15,3,3.1731,3010
omp,15,3,2.93012,3010
omp,15,3,3.04752,3010
omp,15,3,2.9978,3010
omp,15,3,3.00289,3010
omp,15,4,2.79314,3010
omp,15,4,2.93206,3010
omp,15,4,3.24017,3010
omp,15,4,2.79675,3010
omp,15,4,2.94017,3010
omp,15,5,2.66153,3010
omp,15,5,2.65361,3010
omp,15,5,2.66152,3010
omp,15,5,2.73981,3010
omp,15,5,2.68994,3010
omp,15,6,2.58719,3010
omp,15,6,2.53372,3010
omp,15,6,2.73231,3010
omp,15,6,2.57281,3010
omp,15,6,2.59174,3010
omp,15,7,2.45758,3010
omp,15,7,2.55077,3010
omp,15,7,2.47587,3010
omp,15,7,2.50332,3010
omp,15,7,2.45509,3010
omp,15,8,2.52935,3010
omp,15,8,2.58914,3010
omp,15,8,2.53447,3010
omp,15,8,2.49263,3010
omp,15,8,2.55989,3010
omp,15,9,4.63046,3010
omp,15,9,4.57699,3010
omp,15,9,4.62324,3010
omp,15,9,4.58414,3010
omp,15,9,4.5894,3010
omp,15,10,4.90956,3010
omp,15,10,4.9031,3010
omp,15,10,4.94513,3010
omp,15,10,4.89232,3010
omp,15,10,4.98605,3010
omp,15,11,5.13289,3010
omp,15,11,5.1151,3010
omp,15,11,5.30043,3010
omp,15,11,5.16903,3010
omp,15,11,5.21082,3010
omp,15,12,5.26582,3010
omp,15,12,5.36922,3010
omp,15,12,5.3314,3010
omp,15,12,5.37804,3010
omp,15,12,5.28684,3010
omp,15,13,5.51471,3010
omp,15,13,5.47594,3010
omp,15,13,5.49519,3010
omp,15,13,5.4658,3010
omp,15,13,5.49073,3010
omp,15,14,5.6428,3010
omp,15,14,5.67196,3010
omp,15,14,5.63909,3010
omp,15,14,5.65164,3010
omp,15,14,5.68712,3010
omp,15,15,5.89012,3010
omp,15,15,5.95497,3010
omp,15,15,5.90471,3010
omp,15,15,5.92832,3010
omp,15,15,5.89554,3010
omp,15,16,6.1625,3010
omp,15,16,6.10868,3010
omp,15,16,6.13125,3010
omp,15,16,6.13296,3010
omp,15,16,6.15452,3010
sec,16,1,43.7819,3481
omp,16,2,36.3417,3481
omp,16,2,36.2233,3481
omp,16,2,36.2654,3481
omp,16,3,31.206,3481
omp,16,3,31.2713,3481
omp,16,3,31.0998,3481
omp,16,4,29.123,3481
omp,16,4,29.1721,3481
omp,16,4,29.1837,3481
omp,16,5,27.1792,3481
omp,16,5,27.1556,3481
omp,16,5,27.0904,3481
omp,16,6,26.8912,3481
omp,16,6,26.8189,3481
omp,16,6,26.8461,3481
omp,16,7,26.1423,3481
omp,16,7,26.196,3481
omp,16,7,26.1535,3481
omp,16,8,26.214,3481
omp,16,8,26.3916,3481
omp,16,8,29.3178,3481
omp,16,9,46.535,3481
omp,16,9,46.4366,3481
omp,16,9,46.6928,3481
omp,16,10,50.3626,3481
omp,16,10,49.3037,3481
omp,16,10,49.8576,3481
omp,16,11,51.7473,3481
omp,16,11,51.7123,3481
omp,16,11,51.9832,3481
omp,16,12,53.6155,3481
omp,16,12,53.6236,3481
omp,16,12,53.5021,3481
omp,16,13,54.0715,3481
omp,16,13,54.1428,3481
omp,16,13,54.3023,3481
omp,16,14,56.1345,3481
omp,16,14,55.8086,3481
omp,16,14,55.7879,3481
omp,16,15,58.0216,3481
omp,16,15,57.9123,3481
omp,16,15,57.6442,3481
omp,16,16,60.0941,3481
omp,16,16,59.8661,3481
omp,16,16,59.7577,3481
sec,17,1,32.2701,3267
omp,17,2,26.0983,3267
omp,17,2,26.1042,3267
omp,17,2,26.0682,3267
omp,17,3,24.0949,3267
omp,17,3,23.9904,3267
omp,17,3,23.8209,3267
omp,17,4,20.9513,3267
omp,17,4,20.7318,3267
omp,17,4,20.8708,3267
omp,17,5,19.6367,3267
omp,17,5,19.8093,3267
omp,17,5,19.8841,3267
omp,17,6,19.2621,3267
omp,17,6,19.3409,3267
omp,17,6,19.3505,3267
omp,17,7,18.2933,3267
omp,17,7,18.5494,3267
omp,17,7,18.3319,3267
omp,17,8,21.0821,3267
omp,17,8,20.9532,3267
omp,17,8,17.7884,3267
omp,17,9,30.5667,3267
omp,17,9,30.5179,3267
omp,17,9,30.1148,3267
omp,17,10,32.5673,3267
omp,17,10,32.6659,3267
omp,17,10,32.6003,3267
omp,17,11,33.8592,3267
omp,17,11,33.7166,3267
omp,17,11,33.7223,3267
omp,17,12,34.9066,3267
omp,17,12,34.8103,3267
omp,17,12,35.0528,3267
omp,17,13,37.04,3267
omp,17,13,36.1723,3267
omp,17,13,36.4733,3267
omp,17,14,37.0505,3267
omp,17,14,36.8295,3267
omp,17,14,36.6886,3267
omp,17,15,37.845,3267
omp,17,15,38.2423,3267
omp,17,15,38.5588,3267
omp,17,16,38.9454,3267
omp,17,16,39.4061,3267
omp,17,16,40.1818,3267
sec,18,1,9.14666,3838
omp,18,2,7.21508,3838
omp,18,2,7.09042,3838
omp,18,2,7.21096,3838
omp,18,3,5.86584,3838
omp,18,3,5.97591,3838
omp,18,3,5.9703,3838
omp,18,4,5.55484,3838
omp,18,4,5.42171,3838
omp,18,4,5.51712,3838
omp,18,5,5.07083,3838
omp,18,5,5.1824,3838
omp,18,5,5.09791,3838
omp,18,6,4.93082,3838
omp,18,6,4.97879,3838
omp,18,6,4.86853,3838
omp,18,7,4.91166,3838
omp,18,7,4.99198,3838
omp,18,7,4.78165,3838
omp,18,8,4.83934,3838
omp,18,8,4.68182,3838
omp,18,8,4.81569,3838
omp,18,9,8.03335,3838
omp,18,9,7.99869,3838
omp,18,9,8.05305,3838
omp,18,10,8.55037,3838
omp,18,10,8.76363,3838
omp,18,10,8.60868,3838
omp,18,11,8.90234,3838
omp,18,11,8.95244,3838
omp,18,11,8.9763,3838
omp,18,12,9.14263,3838
omp,18,12,9.2598,3838
omp,18,12,9.23824,3838
omp,18,13,9.39246,3838
omp,18,13,9.42179,3838
omp,18,13,9.48979,3838
omp,18,14,9.69081,3838
omp,18,14,9.69923,3838
omp,18,14,9.70244,3838
omp,18,15,10.0941,3838
omp,18,15,10.0621,3838
omp,18,15,9.96964,3838
omp,18,16,10.3165,3838
omp,18,16,10.3373,3838
omp,18,16,10.3203,3838
sec,19,1,80.0127,3590
omp,19,2,63.7431,3590
omp,19,2,63.0442,3590
omp,19,2,59.0904,3590
omp,19,3,52.5992,3590
omp,19,3,52.7991,3590
omp,19,3,52.6968,3590
omp,19,4,48.3713,3590
omp,19,4,48.2442,3590
omp,19,4,47.5828,3590
omp,19,5,45.3159,3590
omp,19,5,45.0121,3590
omp,19,5,45.0965,3590
omp,19,6,43.8216,3590
omp,19,6,44.1809,3590
omp,19,6,44.3029,3590
omp,19,7,43.6755,3590
omp,19,7,43.155,3590
omp,19,7,43.5779,3590
omp,19,8,46.0718,3590
omp,19,8,47.9616,3590
omp,19,8,48.6744,3590
omp,19,9,68.47,3590
omp,19,9,68.6593,3590
omp,19,9,68.4095,3590
omp,19,10,74.4729,3590
omp,19,10,74.6052,3590
omp,19,10,73.8782,3590
omp,19,11,76.7929,3590
omp,19,11,74.6253,3590
omp,19,11,74.7656,3590
omp,19,12,77.2902,3590
omp,19,12,77.6148,3590
omp,19,12,77.6601,3590
omp,19,13,79.7592,3590
omp,19,13,79.9524,3590
omp,19,13,79.9783,3590
omp,19,14,82.1985,3590
omp,19,14,80.4795,3590
omp,19,14,80.2862,3590
omp,19,15,82.4894,3590
omp,19,15,82.2509,3590
omp,19,15,82.394,3590
omp,19,16,85.107,3590
omp,19,16,85.0694,3590
omp,19,16,85.0218,3590
sec,20,1,105.125,3716
omp,20,2,79.6867,3716
omp,20,2,79.9124,3716
omp,20,2,80.223,3716
omp,20,3,60.291,3716
omp,20,3,65.9835,3716
omp,20,3,66.7875,3716
omp,20,4,59.962,3716
omp,20,4,60.0785,3716
omp,20,4,59.952,3716
omp,20,5,57.4116,3716
omp,20,5,57.1568,3716
omp,20,5,56.1213,3716
omp,20,6,56.3573,3716
omp,20,6,55.4807,3716
omp,20,6,55.2544,3716
omp,20,7,52.1969,3716
omp,20,7,52.2727,3716
omp,20,7,52.6069,3716
omp,20,8,52.7336,3716
omp,20,8,52.5599,3716
omp,20,8,54.0064,3716
omp,20,9,80.4273,3716
omp,20,9,80.4984,3716
omp,20,9,80.792,3716
omp,20,10,85.1643,3716
omp,20,10,85.516,3716
omp,20,10,85.5764,3716
omp,20,11,89.0031,3716
omp,20,11,88.4652,3716
omp,20,11,88.4428,3716
omp,20,12,91.0168,3716
omp,20,12,90.9999,3716
omp,20,12,91.0065,3716
omp,20,13,94.3162,3716
omp,20,13,93.8521,3716
omp,20,13,94.5143,3716
omp,20,14,96.9514,3716
omp,20,14,97.2788,3716
omp,20,14,96.8301,3716
omp,20,15,99.4431,3716
omp,20,15,99.6659,3716
omp,20,15,98.4322,3716
omp,20,16,100.643,3716
omp,20,16,100.891,3716
omp,20,16,101.169,3716
sec,21,1,91.9289,4276
omp,21,2,68.8112,4276
omp,21,2,69.3594,4276
omp,21,2,69.4296,4276
omp,21,3,55.2422,4276
omp,21,3,56.1647,4276
omp,21,3,55.9471,4276
omp,21,4,50.0619,4276
omp,21,4,50.3651,4276
omp,21,4,47.859,4276
omp,21,5,46.0147,4276
omp,21,5,45.9405,4276
omp,21,5,46.5332,4276
omp,21,6,43.4922,4276
omp,21,6,43.7353,4276
omp,21,6,44.3758,4276
omp,21,7,43.4991,4276
omp,21,7,42.8767,4276
omp,21,7,43.5205,4276
omp,21,8,43.1157,4276
omp,21,8,47.9943,4276
omp,21,8,47.4381,4276
omp,21,9,64.8467,4276
omp,21,9,64.7955,4276
omp,21,9,64.5074,4276
omp,21,10,68.0764,4276
omp,21,10,67.3233,4276
omp,21,10,68.3087,4276
omp,21,11,71.1471,4276
omp,21,11,70.7835,4276
omp,21,11,70.7842,4276
omp,21,12,72.1408,4276
omp,21,12,72.4657,4276
omp,21,12,73.3484,4276
omp,21,13,74.6062,4276
omp,21,13,74.4044,4276
omp,21,13,74.4904,4276
omp,21,14,76.3151,4276
omp,21,14,76.5636,4276
omp,21,14,76.3126,4276
omp,21,15,78.164,4276
omp,21,15,78.5498,4276
omp,21,15,78.3301,4276
omp,21,16,80.0393,4276
omp,21,16,80.193,4276
omp,21,16,79.8694,4276
sec,22,1,443.429,3756
omp,22,2,327.276,3756
omp,22,2,296.239,3756
omp,22,2,328.606,3756
omp,22,3,265.968,3756
omp,22,3,235.853,3756
omp,22,3,263.244,3756
omp,22,4,244.101,3756
omp,22,4,245.598,3756
omp,22,4,223.67,3756
omp,22,5,231.237,3756
omp,22,5,230.371,3756
omp,22,5,223.858,3756
omp,22,6,214.94,3756
omp,22,6,217.774,3756
omp,22,6,217.247,3756
omp,22,7,215.625,3756
omp,22,7,212.576,3756
omp,22,7,216.537,3756
omp,22,8,219.141,3756
omp,22,8,228.262,3756
omp,22,8,220.631,3756
omp,22,9,323.142,3756
omp,22,9,320.639,3756
omp,22,9,319.182,3756
omp,22,9,323.142,3756
omp,22,10,334.072,3756
omp,22,10,330.762,3756
omp,22,10,328.948,3756
sec,23,1,158.489,4385
omp,23,2,120.085,4385
omp,23,2,119.944,4385
omp,23,2,119.878,4385
omp,23,3,95.6751,4385
omp,23,3,89.1623,4385
omp,23,3,94.5974,4385
omp,23,4,86.3877,4385
omp,23,4,88.7881,4385
omp,23,4,86.4309,4385
omp,23,5,80.5528,4385
omp,23,5,81.3051,4385
omp,23,5,80.5147,4385
omp,23,6,75.9571,4385
omp,23,6,77.2849,4385
omp,23,6,77.4206,4385
omp,23,7,75.6494,4385
omp,23,7,75.5166,4385
omp,23,7,75.572,4385
omp,23,8,79.4238,4385
omp,23,8,76.4414,4385
omp,23,8,76.452,4385
omp,23,9,109.517,4385
omp,23,9,109.343,4385
omp,23,9,109.472,4385
omp,23,10,115.874,4385
omp,23,10,114.986,4385
omp,23,10,112.789,4385
omp,23,11,116.677,4385
omp,23,11,117.642,4385
omp,23,11,118.962,4385
omp,23,12,120.096,4385
omp,23,12,119.678,4385
omp,23,12,119.584,4385
omp,23,13,122.488,4385
omp,23,13,123.082,4385
omp,23,13,122.908,4385
omp,23,14,128.518,4385
omp,23,14,129.983,4385
omp,23,14,129.126,4385
omp,23,15,131.502,4385
omp,23,15,131.741,4385
omp,23,15,133.133,4385
omp,23,16,137.533,4385
omp,23,16,138.063,4385
omp,23,16,137.515,4385
sec,24,1,88.7567,4881
omp,24,2,64.3176,4881
omp,24,2,64.2418,4881
omp,24,2,63.8026,4881
omp,24,3,50.5204,4881
omp,24,3,50.3938,4881
omp,24,3,50.4084,4881
omp,24,4,46.2712,4881
omp,24,4,45.966,4881
omp,24,4,46.5609,4881
omp,24,5,40.2796,4881
omp,24,5,39.9141,4881
omp,24,5,39.9238,4881
omp,24,6,39.3839,4881
omp,24,6,38.6658,4881
omp,24,6,38.8547,4881
omp,24,7,38.3557,4881
omp,24,7,38.0272,4881
omp,24,7,38.0586,4881
omp,24,8,37.6789,4881
omp,24,8,39.5453,4881
omp,24,8,39.2797,4881
omp,24,9,53.8176,4881
omp,24,9,54.0026,4881
omp,24,9,54.2647,4881
omp,24,10,57.0376,4881
omp,24,10,56.3765,4881
omp,24,10,56.1875,4881
omp,24,11,57.8626,4881
omp,24,11,57.9435,4881
omp,24,11,57.8111,4881
omp,24,12,58.4837,4881
omp,24,12,58.8274,4881
omp,24,12,58.7944,4881
omp,24,13,60.6589,4881
omp,24,13,59.9966,4881
omp,24,13,60.0843,4881
omp,24,14,61.7245,4881
omp,24,14,61.5512,4881
omp,24,14,62.6638,4881
omp,24,15,63.7909,4881
omp,24,15,64.7553,4881
omp,24,15,63.8954,4881
omp,24,16,64.4894,4881
omp,24,16,64.7599,4881
omp,24,16,64.5092,4881
sec,25,1,534.132,39934
omp,25,2,358.796,39934
omp,25,2,351.127,39934
omp,25,2,389.787,39934
omp,25,3,269.584,39934
omp,25,3,289.346,39934
omp,25,3,302.55,39934
omp,25,4,250.347,39934
omp,25,4,259.448,39934
omp,25,4,258.063,39934
omp,25,5,241.049,39934
omp,25,5,236.768,39934
omp,25,5,236.353,39934
omp,25,6,235.609,39934
omp,25,6,235.815,39934
omp,25,6,236.699,39934
omp,25,7,231.361,39934
omp,25,7,232.919,39934
omp,25,7,230.644,39934
omp,25,8,242.081,39934
omp,25,8,241.198,39934
omp,25,8,237.452,39934
omp,25,9,306.23,39934
omp,25,9,306.517,39934
omp,25,9,305.678,39934
omp,25,10,365.456,39934
omp,25,10,365.5,39934
omp,25,10,365.184,39934
sec,26,1,222.425,44514
omp,26,2,147.596,44514
omp,26,2,154.049,44514
omp,26,2,144.654,44514
omp,26,3,122.02,44514
omp,26,3,121.14,44514
omp,26,3,120.507,44514
omp,26,4,100.821,44514
omp,26,4,108.393,44514
omp,26,4,108.176,44514
omp,26,5,97.6135,44514
omp,26,5,98.3376,44514
omp,26,5,98.0757,44514
omp,26,6,96.3551,44514
omp,26,6,96.4177,44514
omp,26,6,94.8402,44514
omp,26,7,93.2698,44514
omp,26,7,93.4448,44514
omp,26,7,93.857,44514
omp,26,8,96.6097,44514
omp,26,8,95.646,44514
omp,26,8,94.0895,44514
omp,26,9,127.075,44514
omp,26,9,126.837,44514
omp,26,9,128.455,44514
omp,26,10,134.912,44514
omp,26,10,135.311,44514
omp,26,10,135.999,44514
sec,27,1,679.425,4381
omp,27,2,447.513,4381
omp,27,2,416.699,4381
omp,27,2,465.729,4381
omp,27,3,366.548,4381
omp,27,3,379.343,4381
omp,27,3,343.119,4381
omp,27,4,327.076,4381
omp,27,4,330.896,4381
omp,27,4,329.671,4381
omp,27,5,298.845,4381
omp,27,5,302.836,4381
omp,27,5,302.548,4381
omp,27,6,294.454,4381
omp,27,6,292.239,4381
omp,27,6,290.887,4381
omp,27,7,283.944,4381
omp,27,7,286.57,4381
omp,27,7,286.008,4381
omp,27,8,292.951,4381
omp,27,8,292.851,4381
omp,27,8,293.483,4381
omp,27,9,391.717,4381
omp,27,9,390.597,4381
omp,27,9,390.401,4381
omp,27,10,412.641,4381
omp,27,10,412.694,4381
omp,27,10,413.466,4381
sec,28,1,187.787,4594
omp,28,2,112.481,4594
omp,28,2,110.512,4594
omp,28,2,123.468,4594
omp,28,3,102.458,4594
omp,28,3,93.5893,4594
omp,28,3,99.8519,4594
omp,28,4,115.554,4594
omp,28,4,87.1588,4594
omp,28,4,186.236,4594
omp,28,5,232.855,4594
omp,28,5,76.6801,4594
omp,28,5,79.8151,4594
omp,28,6,102.611,4594
omp,28,6,108.867,4594
omp,28,6,194.079,4594
omp,28,7,199.229,4594
omp,28,7,174.491,4594
omp,28,7,307.106,4594
omp,28,8,528.73,4594
omp,28,8,428.878,4594
omp,28,8,360.699,4594
omp,28,9,104.048,4594
omp,28,9,104.265,4594
omp,28,9,104.077,4594
omp,28,10,108.285,4594
omp,28,10,108.146,4594
omp,28,10,107.927,4594